date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition,sentiment,sales
2024-07-04,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.47,27.87,0,False,False,Rainy,,0.0
2024-07-04,46,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.44,12.14,128,False,False,Sunny,,1553.92
2024-07-04,48,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.2,13.66,284,False,False,Cloudy,,3879.44
2024-07-04,39,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,21.54,43.32,52,False,False,Sunny,,2252.64
2024-07-04,30,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,11.98,10.1,255,False,False,Sunny,,2575.5
2024-07-04,33,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,3.06,2.6,895,True,False,Sunny,,2327.0
2024-07-04,28,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,35.6,72.65,121,False,False,Sunny,,8790.650000000001
2024-07-04,23,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,13.49,26.92,0,False,False,Rainy,,0.0
2024-07-04,9,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.17,23.41,0,False,False,Sunny,,0.0
2024-07-04,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,18.14,29.85,76,False,False,Sunny,,2268.6
2024-07-04,40,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.18,9.49,212,False,False,Rainy,,2011.88
2024-07-04,2,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.63,2.84,213,False,False,Rainy,,604.92
2024-07-04,48,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,10.46,26.55,90,False,False,Sunny,,2389.5
2024-07-04,28,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,7.44,6.71,368,False,False,Sunny,,2469.28
2024-07-04,43,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.79,12.77,318,False,False,Cloudy,,4060.8599999999997
2024-07-04,23,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,17.06,29.65,48,False,False,Cloudy,,1423.1999999999998
2024-07-05,34,Casual Dining,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,13.88,28.85,82,False,False,Sunny,,2365.7000000000003
2024-07-05,41,Cafe,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,3.21,3.7,190,False,False,Rainy,,703.0
2024-07-05,3,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.68,4.7,232,False,False,Sunny,,1090.4
2024-07-05,41,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.69,3.58,404,False,False,Sunny,,1446.32
2024-07-05,35,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.69,2.6,294,False,False,Cloudy,,764.4
2024-07-05,30,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,3.78,3.67,449,False,False,Rainy,,1647.83
2024-07-05,29,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.17,7.67,313,False,False,Sunny,,2400.71
2024-07-05,33,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.21,10.41,393,False,True,Sunny,,4091.13
2024-07-05,22,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.94,2.24,665,True,False,Sunny,,1489.6000000000001
2024-07-05,48,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.07,6.61,387,True,False,Cloudy,,2558.07
2024-07-05,46,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.77,9.75,238,False,False,Cloudy,,2320.5
2024-07-05,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.95,2.37,288,False,False,Sunny,,682.5600000000001
2024-07-05,4,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,28.46,50.31,62,False,False,Sunny,,3119.2200000000003
2024-07-05,47,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.65,7.88,383,False,False,Cloudy,,3018.04
2024-07-05,41,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,7.96,8.16,199,False,False,Rainy,,1623.84
2024-07-05,39,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,4.22,7.23,148,False,False,Sunny,,1070.04
2024-07-05,27,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.51,2.84,91,False,False,Sunny,,258.44
2024-07-05,39,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,30.05,61.21,81,False,False,Sunny,,4958.01
2024-07-05,35,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,12.72,17.05,222,False,False,Sunny,,3785.1000000000004
2024-07-05,1,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.46,7.63,53,False,False,Rainy,,404.39
2024-07-05,17,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.07,6.03,245,False,False,Cloudy,,1477.3500000000001
2024-07-05,6,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,32.46,71.2,96,False,False,Sunny,,6835.200000000001
2024-07-05,28,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,14.11,10.31,609,True,False,Sunny,,6278.79
2024-07-05,48,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,16.17,26.75,47,False,False,Rainy,,1257.25
2024-07-05,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,18.45,17.0,161,True,False,Rainy,,2737.0
2024-07-05,31,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.6,9.16,280,False,False,Rainy,,2564.8
2024-07-05,47,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.9,19.86,0,False,False,Sunny,,0.0
2024-07-05,26,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.35,4.27,698,True,False,Sunny,,2980.4599999999996
2024-07-05,20,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.16,11.35,306,True,False,Cloudy,,3473.1
2024-07-05,7,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.46,7.98,215,True,False,Rainy,,1715.7
2024-07-05,29,Food Stall,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,10.71,22.93,113,False,False,Sunny,,2591.09
2024-07-05,14,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.19,6.59,171,False,False,Cloudy,,1126.8899999999999
2024-07-05,13,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,18.85,35.21,0,False,False,Rainy,,0.0
2024-07-06,35,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,11.36,15.55,242,False,False,Cloudy,,3763.1000000000004
2024-07-06,43,Casual Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.94,16.96,168,False,False,Sunny,,2849.28
2024-07-06,29,Food Stall,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,10.7,20.86,51,False,False,Sunny,,1063.86
2024-07-06,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,17.19,24.28,99,False,False,Rainy,,2403.7200000000003
2024-07-06,10,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,45.72,55.55,291,False,False,Sunny,,16165.05
2024-07-06,15,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.79,5.43,310,False,False,Rainy,,1683.3
2024-07-06,42,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,6.05,7.18,405,False,False,Sunny,,2907.9
2024-07-06,45,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.0,7.19,385,False,False,Sunny,,2768.15
2024-07-06,12,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.7,3.35,498,False,False,Sunny,,1668.3
2024-07-06,21,Casual Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.36,5.93,496,False,False,Sunny,,2941.2799999999997
2024-07-06,30,Cafe,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.18,10.09,354,False,False,Sunny,,3571.86
2024-07-06,30,Cafe,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,23.42,29.85,249,False,False,Sunny,,7432.650000000001
2024-07-06,22,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.78,2.15,390,False,False,Cloudy,,838.5
2024-07-06,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,18.72,28.34,0,False,False,Rainy,,0.0
2024-07-06,48,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.96,13.55,632,False,False,Sunny,,8563.6
2024-07-06,1,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.61,4.49,599,True,False,Cloudy,,2689.51
2024-07-06,42,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,43.1,57.43,170,False,True,Cloudy,,9763.1
2024-07-06,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.41,24.1,262,False,False,Sunny,,6314.200000000001
2024-07-06,49,Kopitiam,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.47,2.83,722,False,False,Cloudy,,2043.26
2024-07-06,21,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.5,18.9,27,False,False,Cloudy,,510.29999999999995
2024-07-06,1,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.07,2.5,535,False,False,Rainy,,1337.5
2024-07-06,40,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.37,8.04,436,False,False,Sunny,,3505.4399999999996
2024-07-06,46,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,26.63,61.5,99,False,False,Sunny,,6088.5
2024-07-06,41,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.61,20.01,0,False,False,Sunny,,0.0
2024-07-06,34,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.7,3.82,907,False,False,Sunny,,3464.74
2024-07-06,44,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.93,2.48,631,False,True,Rainy,,1564.8799999999999
2024-07-06,42,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,13.66,31.62,121,False,False,Sunny,,3826.02
2024-07-06,6,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,15.88,25.11,231,False,False,Sunny,,5800.41
2024-07-06,8,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.31,8.89,820,True,False,Sunny,,7289.8
2024-07-06,6,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,42.24,43.77,296,False,False,Sunny,,12955.92
2024-07-07,9,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.93,3.44,1182,True,False,Sunny,,4066.08
2024-07-07,33,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,32.24,34.38,273,False,False,Sunny,,9385.740000000002
2024-07-07,15,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.43,7.87,538,False,False,Sunny,,4234.06
2024-07-07,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,14.96,27.67,150,False,False,Sunny,,4150.5
2024-07-07,44,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.12,2.96,590,False,False,Cloudy,,1746.4
2024-07-07,43,Casual Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,26.35,49.31,0,False,False,Cloudy,,0.0
2024-07-07,10,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,35.37,59.87,263,False,False,Sunny,,15745.81
2024-07-07,23,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.67,7.91,346,False,False,Rainy,,2736.86
2024-07-07,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,14.51,24.41,264,False,False,Cloudy,,6444.24
2024-07-07,36,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.62,1.57,802,True,False,Sunny,,1259.14
2024-07-07,10,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,20.27,27.64,158,False,False,Sunny,,4367.12
2024-07-07,33,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.44,8.69,1047,True,False,Sunny,,9098.43
2024-07-07,18,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.97,1.64,881,True,False,Sunny,,1444.84
2024-07-07,48,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.86,12.2,585,False,False,Sunny,,7137.0
2024-07-07,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.12,25.08,125,False,False,Sunny,,3135.0
2024-07-07,33,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.62,16.49,76,False,True,Cloudy,,1253.2399999999998
2024-07-07,10,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,44.97,40.37,176,True,False,Cloudy,,7105.12
2024-07-07,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.88,2.05,640,False,False,Sunny,,1312.0
2024-07-07,41,Cafe,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,4.14,4.33,468,False,False,Sunny,,2026.44
2024-07-07,13,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.79,7.72,560,False,False,Sunny,,4323.2
2024-07-07,25,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,47.92,69.95,0,False,False,Cloudy,,0.0
2024-07-07,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.98,15.86,377,True,False,Sunny,,5979.219999999999
2024-07-07,25,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,5.37,7.75,489,False,False,Cloudy,,3789.75
2024-07-07,21,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,28.4,51.18,67,False,False,Rainy,,3429.06
2024-07-07,24,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.38,13.01,490,False,False,Rainy,,6374.9
2024-07-07,38,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,35.5,52.66,142,False,False,Sunny,,7477.719999999999
2024-07-07,34,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.04,11.27,544,False,False,Sunny,,6130.88
2024-07-07,3,Cafe,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.69,11.56,368,False,False,Sunny,,4254.08
2024-07-07,7,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.22,4.72,469,False,False,Sunny,,2213.68
2024-07-07,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,17.06,29.1,124,False,False,Sunny,,3608.4
2024-07-07,45,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.9,6.41,320,False,False,Sunny,,2051.2
2024-07-07,34,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,11.25,24.12,118,False,False,Rainy,,2846.1600000000003
2024-07-08,35,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.71,8.65,219,False,False,Cloudy,,1894.3500000000001
2024-07-08,9,Casual Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,7.05,13.17,319,False,False,Rainy,,4201.23
2024-07-08,34,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.25,14.91,299,False,False,Sunny,,4458.09
2024-07-08,27,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.98,2.85,221,False,False,Rainy,,629.85
2024-07-08,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,17.32,32.37,97,False,False,Sunny,,3139.89
2024-07-08,41,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.91,11.99,172,False,False,Rainy,,2062.28
2024-07-08,48,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,7.16,10.03,242,False,False,Sunny,,2427.2599999999998
2024-07-08,28,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,37.43,71.13,95,False,True,Sunny,,6757.349999999999
2024-07-08,39,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,27.6,47.86,137,False,False,Cloudy,,6556.82
2024-07-08,28,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,56.07,80.03,81,False,False,Sunny,,6482.43
2024-07-08,2,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.94,2.54,204,False,False,Sunny,,518.16
2024-07-08,41,Cafe,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,26.99,44.43,82,False,False,Rainy,,3643.2599999999998
2024-07-08,41,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.73,8.58,129,False,False,Sunny,,1106.82
2024-07-08,20,Casual Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,7.35,8.09,714,True,False,Sunny,,5776.26
2024-07-08,25,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,5.2,8.36,191,False,False,Cloudy,,1596.76
2024-07-08,1,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.24,6.09,228,False,False,Sunny,,1388.52
2024-07-08,47,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.12,2.98,211,False,False,Sunny,,628.78
2024-07-08,26,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.27,9.12,90,False,False,Sunny,,820.8
2024-07-08,33,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,13.75,16.69,0,False,False,Cloudy,,0.0
2024-07-08,15,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.93,7.71,603,True,True,Rainy,,4649.13
2024-07-08,29,Food Stall,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,10.59,18.58,112,False,False,Sunny,,2080.96
2024-07-08,36,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.53,2.76,280,False,False,Cloudy,,772.8
2024-07-08,5,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.61,13.97,229,False,False,Cloudy,,3199.13
2024-07-08,4,Cafe,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,3.17,3.02,833,True,False,Cloudy,,2515.66
2024-07-08,24,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.25,8.82,773,True,False,Cloudy,,6817.860000000001
2024-07-08,21,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.08,5.9,269,False,False,Sunny,,1587.1000000000001
2024-07-08,43,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,26.04,53.58,85,False,False,Sunny,,4554.3
2024-07-08,31,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.02,2.53,305,False,False,Cloudy,,771.65
2024-07-08,21,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,27.53,48.25,117,False,False,Sunny,,5645.25
2024-07-08,38,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,37.16,48.09,149,False,False,Sunny,,7165.410000000001
2024-07-08,5,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.61,5.61,163,False,False,Sunny,,914.4300000000001
2024-07-08,15,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.51,8.2,438,False,False,Rainy,,3591.6
2024-07-08,42,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,41.87,72.42,110,False,False,Rainy,,7966.2
2024-07-08,49,Kopitiam,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,15.28,22.23,0,False,False,Sunny,,0.0
2024-07-08,48,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,13.28,16.51,541,True,False,Cloudy,,8931.910000000002
2024-07-08,4,Cafe,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,33.34,42.02,86,False,False,Sunny,,3613.7200000000003
2024-07-08,34,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.85,10.84,247,False,True,Rainy,,2677.48
2024-07-09,25,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,19.07,25.77,125,False,False,Sunny,,3221.25
2024-07-09,32,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,18.0,30.57,0,False,False,Cloudy,,0.0
2024-07-09,4,Cafe,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,26.2,49.23,3,False,False,Rainy,,147.69
2024-07-09,5,Cafe,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,3.28,2.6,1165,True,False,Sunny,,3029.0
2024-07-09,35,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,8.95,14.05,160,False,False,Cloudy,,2248.0
2024-07-09,8,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.66,11.32,312,False,False,Cloudy,,3531.84
2024-07-09,15,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,18.98,26.52,89,True,False,Cloudy,,2360.2799999999997
2024-07-09,14,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.86,8.86,294,False,False,Cloudy,,2604.8399999999997
2024-07-09,15,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.79,4.51,321,True,False,Rainy,,1447.71
2024-07-09,39,Casual Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,8.36,11.95,392,False,False,Sunny,,4684.4
2024-07-09,46,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.03,7.46,113,False,False,Rainy,,842.98
2024-07-09,33,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,4.28,4.22,310,False,False,Cloudy,,1308.1999999999998
2024-07-09,5,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,27.46,49.15,28,False,False,Cloudy,,1376.2
2024-07-09,47,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.3,16.02,94,False,False,Sunny,,1505.8799999999999
2024-07-09,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,17.04,21.81,236,False,False,Sunny,,5147.16
2024-07-09,9,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.93,5.14,502,True,False,Cloudy,,2580.2799999999997
2024-07-09,45,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.74,8.65,268,False,False,Cloudy,,2318.2000000000003
2024-07-10,4,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,14.25,16.28,86,False,False,Sunny,,1400.0800000000002
2024-07-10,14,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.31,1.96,545,True,False,Cloudy,,1068.2
2024-07-10,29,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,11.91,21.16,25,False,False,Cloudy,,529.0
